AnimalID,Name_Provided,DateTime_Intake,FoundLocation,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,binary_outcome,ColorOriginal,BreedOriginal,percent,SexKnown,CatOrDog,AgeIntake_bins,SickOrInjured
A814886,No,2020-03-07 17:04:00,Austin (TX),Stray,Normal,Cat,Unknown,1096,Pure Breed,Light,2020-03-11 10:40:00,2017-03-07 00:00:00,Unknown,1100,0.0,White/Brown Tabby,Domestic Shorthair,0.11655011655011654,0,1,"(1095.0, 1654.2]",0
A814885,No,2020-03-08 08:31:00,Travis (TX),Stray,Sick,Dog,Intact Male,152,Mixed Breed,Light,2020-03-08 12:07:00,2019-10-08 00:00:00,Intact Male,152,0.0,White/Tricolor,Australian Cattle Dog Mix,0.7042253521126761,1,1,"(76.0, 155.0]",1
A814883,No,2020-03-07 16:01:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,731,Pure Breed,Dark,2020-03-18 16:50:00,2018-03-07 00:00:00,Neutered Male,742,0.0,Black/White,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814882,No,2020-03-07 16:01:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,731,Pure Breed,Light,2020-03-18 16:50:00,2018-03-07 00:00:00,Neutered Male,742,0.0,Orange Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814881,No,2020-03-07 16:01:00,Austin (TX),Abandoned,Normal,Cat,Intact Female,731,Pure Breed,Light,2020-03-18 16:48:00,2018-03-07 00:00:00,Spayed Female,742,0.0,Orange Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814880,No,2020-03-07 16:01:00,Austin (TX),Abandoned,Normal,Cat,Intact Female,731,Pure Breed,Light,2020-03-18 16:47:00,2018-03-07 00:00:00,Spayed Female,742,0.0,Orange Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814879,No,2020-03-07 16:01:00,Austin (TX),Abandoned,Normal,Cat,Intact Male,731,Pure Breed,Light,2020-03-18 16:51:00,2018-03-07 00:00:00,Neutered Male,742,0.0,Orange Tabby/White,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814878,No,2020-03-07 16:48:00,Austin (TX),Stray,Normal,Cat,Intact Female,75,Pure Breed,Dark,2020-03-13 16:53:00,2019-12-23 00:00:00,Intact Female,81,0.0,Torbie,Domestic Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814874,No,2020-03-07 16:06:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-07 17:07:00,2018-03-07 00:00:00,Unknown,731,1.0,Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A814873,No,2020-03-07 16:06:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-07 17:06:00,2018-03-07 00:00:00,Unknown,731,1.0,Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A814872,No,2020-03-07 16:06:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-08 13:09:00,2018-03-07 00:00:00,Unknown,732,1.0,Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A814870,Yes,2020-03-07 15:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,72,Pure Breed,Dark,2020-03-12 18:06:00,2019-12-26 00:00:00,Spayed Female,77,0.0,Brown/Black,Boxer,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814869,Yes,2020-03-07 15:39:00,Austin (TX),Stray,Normal,Dog,Intact Female,731,Pure Breed,Light,2020-03-14 12:41:00,2018-03-07 00:00:00,Spayed Female,738,0.0,White/Black,Dachshund/Chihuahua Longhair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814868,Yes,2020-03-07 15:39:00,Austin (TX),Stray,Normal,Dog,Intact Male,72,Pure Breed,Dark,2020-03-13 17:42:00,2019-12-26 00:00:00,Neutered Male,78,0.0,Black/White,Boxer,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814867,No,2020-03-07 15:35:00,Austin (TX),Stray,Normal,Dog,Neutered Male,1096,Pure Breed,Dark,2020-03-17 12:57:00,2017-03-07 00:00:00,Neutered Male,1106,0.0,Black/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814866,No,2020-03-07 15:04:00,Austin (TX),Stray,Normal,Cat,Spayed Female,182,Pure Breed,Light,2020-03-11 17:43:00,2019-09-07 00:00:00,Spayed Female,186,0.0,Lynx Point,Siamese,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814861,No,2020-03-07 14:01:00,Austin (TX),Stray,Normal,Dog,Intact Male,731,Pure Breed,Dark,2020-03-11 18:03:00,2018-03-07 00:00:00,Neutered Male,735,0.0,Brown/White,Cairn Terrier,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814860,No,2020-03-07 13:37:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-11 18:49:00,2020-01-07 00:00:00,Neutered Male,64,0.0,White,Siberian Husky,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814859,No,2020-03-07 13:37:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-11 18:04:00,2020-01-07 00:00:00,Neutered Male,64,0.0,White,Siberian Husky,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814858,No,2020-03-07 13:37:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Light,2020-03-11 17:10:00,2020-01-07 00:00:00,Spayed Female,64,0.0,White,Siberian Husky,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814857,No,2020-03-07 13:37:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Light,2020-03-13 13:27:00,2020-01-07 00:00:00,Spayed Female,66,0.0,White,Siberian Husky,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814855,No,2020-03-07 13:43:00,Austin (TX),Stray,Normal,Dog,Intact Male,131,Pure Breed,Light,2020-03-12 00:00:00,2019-10-28 00:00:00,Neutered Male,136,0.0,White/Tan,Cairn Terrier,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814854,No,2020-03-07 13:08:00,Austin (TX),Stray,Normal,Dog,Intact Male,1827,Pure Breed,Light,2020-03-11 17:26:00,2015-03-07 00:00:00,Neutered Male,1831,0.0,White/Brown,English Bulldog,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814853,No,2020-03-07 13:08:00,Austin (TX),Stray,Normal,Dog,Intact Female,1096,Pure Breed,Light,2020-03-11 16:56:00,2017-03-07 00:00:00,Spayed Female,1100,0.0,Blue Merle/White,Great Dane,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814848,Yes,2020-03-07 12:07:00,Austin (TX),Stray,Normal,Dog,Intact Female,1096,Mixed Breed,Light,2020-03-09 12:42:00,2017-03-07 00:00:00,Intact Female,1098,0.0,White/Brown,Labrador Retriever Mix,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814845,Yes,2020-03-07 11:46:00,Austin (TX),Stray,Normal,Cat,Neutered Male,731,Pure Breed,Light,2020-03-12 17:55:00,2018-03-07 00:00:00,Neutered Male,736,0.0,Orange Tabby,Domestic Medium Hair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814843,Yes,2020-03-14 16:39:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,738,Pure Breed,Dark,2020-03-25 15:22:00,2018-03-07 00:00:00,Spayed Female,749,0.0,Brown Brindle,Pit Bull,0.11655011655011654,1,1,"(731.0, 1095.0]",0
A814832,No,2020-03-07 07:50:00,Travis (TX),Stray,Sick,Dog,Intact Female,60,Pure Breed,Light,2020-03-10 11:46:00,2020-01-07 00:00:00,Intact Female,63,0.0,White/Black,Siberian Husky,0.7042253521126761,1,1,"(50.4, 76.0]",1
A814829,No,2020-03-06 18:51:00,Austin (TX),Stray,Normal,Dog,Intact Male,75,Pure Breed,Light,2020-03-12 16:09:00,2019-12-22 00:00:00,Neutered Male,81,0.0,Tan/White,Dachshund/Beagle,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814828,No,2020-03-06 18:38:00,Austin (TX),Stray,Normal,Dog,Intact Male,305,Pure Breed,Dark,2020-03-17 12:57:00,2019-05-06 00:00:00,Neutered Male,316,0.0,Brown,Border Terrier/Chihuahua Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814825,Yes,2020-03-06 16:57:00,Travis (TX),Stray,Normal,Dog,Intact Female,75,Mixed Breed,Dark,2020-03-07 12:01:00,2019-12-22 00:00:00,Intact Female,76,0.0,Black/White,Catahoula Mix,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814821,Yes,2020-03-06 15:52:00,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,3652,Pure Breed,Dark,2020-03-07 15:27:00,2010-03-07 00:00:00,Neutered Male,3653,0.0,Black/White,Alaskan Klee Kai,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814820,No,2020-03-06 15:44:00,Travis (TX),Stray,Sick,Dog,Intact Male,1096,Pure Breed,Dark,2020-03-10 14:15:00,2017-03-06 00:00:00,Intact Male,1100,0.0,Brown/White,Labrador Retriever,0.7042253521126761,1,1,"(1095.0, 1654.2]",1
A814818,Yes,2020-03-06 14:53:00,Austin (TX),Abandoned,Normal,Dog,Intact Male,366,Mixed Breed,Dark,2020-03-17 14:12:00,2019-03-06 00:00:00,Neutered Male,377,0.0,Brown/White,Catahoula Mix,0.11655011655011654,1,1,"(365.0, 366.0]",0
A814817,Yes,2020-03-06 15:06:00,Austin (TX),Stray,Injured,Cat,Neutered Male,731,Pure Breed,Light,2020-03-07 11:38:00,2018-03-06 00:00:00,Neutered Male,732,0.0,Orange Tabby/White,Domestic Medium Hair,0.7042253521126761,1,1,"(730.0, 731.0]",1
A814816,Yes,2020-03-06 14:55:00,Austin (TX),Stray,Normal,Dog,Intact Female,128,Pure Breed,Dark,2020-03-12 18:26:00,2019-10-30 00:00:00,Spayed Female,134,0.0,Brown Brindle/White,Pit Bull,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814815,No,2020-03-06 14:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-11 11:21:00,2020-01-06 00:00:00,Neutered Male,65,0.0,Tricolor/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814814,No,2020-03-06 14:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-10 18:07:00,2020-01-06 00:00:00,Neutered Male,64,0.0,Tan/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814813,No,2020-03-06 14:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-10 17:18:00,2020-01-06 00:00:00,Neutered Male,64,0.0,Tan/White,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814812,No,2020-03-06 14:25:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Light,2020-03-10 18:07:00,2020-01-06 00:00:00,Spayed Female,64,0.0,Tricolor,Chihuahua Shorthair,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814811,No,2020-03-06 14:25:00,Austin (TX),Stray,Normal,Dog,Intact Female,1096,Pure Breed,Light,2020-03-10 15:53:00,2017-03-06 00:00:00,Spayed Female,1100,0.0,Tricolor,Chihuahua Shorthair,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814809,Yes,2020-03-06 14:12:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,366,Pure Breed,Light,2020-03-13 14:58:00,2019-03-06 00:00:00,Spayed Female,373,0.0,Fawn/White,Pit Bull,0.11655011655011654,1,1,"(365.0, 366.0]",0
A814808,Yes,2020-03-06 14:11:00,Austin (TX),Stray,Normal,Dog,Intact Male,1461,Pure Breed,Dark,2020-03-09 18:04:00,2016-03-06 00:00:00,Intact Male,1464,0.0,Brown/White,Boxer,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814805,No,2020-03-06 13:42:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Pure Breed,Dark,2020-03-06 15:01:00,2019-03-06 00:00:00,Unknown,366,1.0,Brown,Bat,0.11655011655011654,0,0,"(365.0, 366.0]",0
A814803,Yes,2020-03-06 12:31:00,Austin (TX),Stray,Normal,Dog,Spayed Female,731,Pure Breed,Light,2020-03-06 17:59:00,2018-03-06 00:00:00,Spayed Female,731,0.0,White,Miniature Poodle,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814800,Yes,2020-03-06 10:48:00,Austin (TX),Stray,Normal,Dog,Neutered Male,1096,Pure Breed,Light,2020-03-14 18:41:00,2017-03-06 00:00:00,Neutered Male,1104,0.0,Tan/Black,German Shepherd,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814799,No,2020-03-06 10:05:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Pure Breed,Dark,2020-03-06 15:04:00,2019-03-06 00:00:00,Unknown,366,1.0,Brown,Bat,0.11655011655011654,0,0,"(365.0, 366.0]",0
A814795,Yes,2020-03-06 09:19:00,Austin (TX),Stray,Injured,Cat,Intact Male,731,Pure Breed,Dark,2020-03-18 16:47:00,2018-03-06 00:00:00,Intact Male,743,0.0,Black,Domestic Shorthair,0.7042253521126761,1,1,"(730.0, 731.0]",1
A814794,No,2020-03-06 09:37:00,Austin (TX),Wildlife,Sick,Other,Unknown,366,Pure Breed,Light,2020-03-08 13:13:00,2019-03-06 00:00:00,Unknown,368,1.0,Gray,Raccoon,0.7042253521126761,0,0,"(365.0, 366.0]",1
A814793,Yes,2020-03-06 09:14:00,Austin (TX),Stray,Normal,Dog,Intact Male,2557,Mixed Breed,Light,2020-03-07 12:41:00,2013-03-06 00:00:00,Intact Male,2558,0.0,Tan,Staffordshire Mix,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814791,Yes,2020-03-05 23:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,731,Pure Breed,Dark,2020-03-06 13:52:00,2018-03-05 00:00:00,Intact Male,732,0.0,Brown/Brown,Pit Bull,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814789,No,2020-03-05 20:12:00,Austin (TX),Stray,Normal,Dog,Intact Male,132,Mixed Breed,Dark,2020-03-10 18:25:00,2019-10-25 00:00:00,Neutered Male,137,0.0,Black/Tricolor,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814788,No,2020-03-05 18:44:00,Austin (TX),Public Assist,Sick,Cat,Neutered Male,3653,Pure Breed,Dark,2020-03-06 11:39:00,2010-03-05 00:00:00,Neutered Male,3654,1.0,Black,Domestic Longhair,0.7042253521126761,1,1,"(1654.2, 5478.0]",1
A814787,Yes,2020-03-05 18:26:00,Austin (TX),Stray,Normal,Dog,Intact Female,335,Pure Breed,Light,2020-03-06 11:45:00,2019-04-05 00:00:00,Intact Female,336,0.0,Cream/Red,Anatol Shepherd,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814786,Yes,2020-03-05 18:29:00,Travis (TX),Owner Surrender,Sick,Cat,Intact Female,366,Pure Breed,Dark,2020-03-07 13:53:00,2019-03-05 00:00:00,Intact Female,368,0.0,Brown Tabby,Domestic Shorthair,0.7042253521126761,1,1,"(365.0, 366.0]",1
A814785,No,2020-03-05 18:18:00,Austin (TX),Stray,Normal,Other,Unknown,731,Pure Breed,Dark,2020-03-15 17:17:00,2018-03-05 00:00:00,Unknown,741,0.0,Tortie,Rabbit Sh,0.11655011655011654,0,0,"(730.0, 731.0]",0
A814784,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,155,Pure Breed,Dark,2020-03-09 13:26:00,2019-10-02 00:00:00,Neutered Male,159,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814783,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,155,Pure Breed,Dark,2020-03-09 14:02:00,2019-10-02 00:00:00,Neutered Male,159,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814782,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,155,Pure Breed,Dark,2020-03-07 19:15:00,2019-10-02 00:00:00,Spayed Female,157,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814781,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,155,Pure Breed,Dark,2020-03-08 14:27:00,2019-10-02 00:00:00,Spayed Female,158,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814780,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,155,Pure Breed,Light,2020-03-08 13:22:00,2019-10-02 00:00:00,Spayed Female,158,0.0,Red,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814779,No,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,155,Pure Breed,Light,2020-03-07 18:57:00,2019-10-02 00:00:00,Neutered Male,157,0.0,Red,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814778,Yes,2020-03-05 17:16:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,155,Pure Breed,Dark,2020-03-14 18:40:00,2019-10-02 00:00:00,Spayed Female,164,0.0,Brown/White,Labrador Retriever,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814775,Yes,2020-03-05 17:11:00,Austin (TX),Stray,Normal,Dog,Intact Male,1096,Mixed Breed,Light,2020-03-06 13:10:00,2017-03-05 00:00:00,Intact Male,1097,0.0,Red/White,Wire Hair Fox Terrier Mix,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814772,Yes,2020-03-05 16:37:00,Travis (TX),Stray,Normal,Cat,Intact Female,4749,Pure Breed,Dark,2020-03-10 14:19:00,2007-03-05 00:00:00,Intact Female,4754,0.0,Brown Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814771,No,2020-03-05 16:37:00,Austin (TX),Abandoned,Normal,Cat,Intact Female,731,Pure Breed,Light,2020-03-05 16:47:00,2018-03-05 00:00:00,Intact Female,731,0.0,Orange Tabby,Domestic Shorthair,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814770,No,2020-03-05 16:47:00,Austin (TX),Wildlife,Sick,Bat,Unknown,731,Pure Breed,Dark,2020-03-06 11:48:00,2018-03-05 00:00:00,Unknown,732,1.0,Brown,Bat,0.7042253521126761,0,0,"(730.0, 731.0]",1
A814768,Yes,2020-03-05 16:20:00,Travis (TX),Stray,Normal,Dog,Intact Female,731,Mixed Breed,Light,2020-03-15 17:54:00,2018-03-05 00:00:00,Spayed Female,741,0.0,Tan,Labrador Retriever Mix,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814767,No,2020-03-05 16:24:00,Austin (TX),Wildlife,Normal,Bat,Unknown,366,Pure Breed,Dark,2020-03-06 11:47:00,2019-03-05 00:00:00,Unknown,367,1.0,Brown,Bat,0.11655011655011654,0,0,"(365.0, 366.0]",0
A814765,Yes,2020-03-05 15:38:00,Austin (TX),Stray,Normal,Dog,Intact Female,731,Mixed Breed,Light,2020-03-15 13:27:00,2018-03-05 00:00:00,Spayed Female,741,0.0,Tan,Labrador Retriever Mix,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814764,No,2020-03-05 14:50:00,Austin (TX),Stray,Sick,Cat,Spayed Female,731,Pure Breed,Dark,2020-03-09 10:48:00,2018-03-05 00:00:00,Spayed Female,735,0.0,Black,Domestic Shorthair,0.7042253521126761,1,1,"(730.0, 731.0]",1
A814763,No,2020-03-05 14:12:00,Austin (TX),Stray,Normal,Dog,Intact Female,731,Mixed Breed,Dark,2020-03-14 19:17:00,2018-03-05 00:00:00,Spayed Female,740,0.0,Black,Chihuahua Shorthair Mix,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814762,Yes,2020-03-05 13:45:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,2915,Pure Breed,Light,2020-03-25 08:08:00,2012-03-12 00:00:00,Spayed Female,2935,0.0,Calico,Domestic Shorthair,0.11655011655011654,1,1,"(1654.2, 5478.0]",0
A814757,Yes,2020-03-05 12:23:00,Austin (TX),Stray,Normal,Dog,Intact Male,213,Pure Breed,Light,2020-03-09 17:50:00,2019-08-05 00:00:00,Neutered Male,217,0.0,White/Tan,Labrador Retriever,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814754,Yes,2020-03-05 11:12:00,Austin (TX),Public Assist,Normal,Dog,Intact Male,731,Pure Breed,Dark,2020-03-06 11:08:00,2018-03-05 00:00:00,Intact Male,732,0.0,Brown/White,Pit Bull,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814750,Yes,2020-03-05 08:48:00,Austin (TX),Owner Surrender,Injured,Dog,Intact Male,3,Pure Breed,Dark,2020-03-05 10:23:00,2020-03-02 00:00:00,Intact Male,3,1.0,Brown,Pit Bull,0.7042253521126761,1,1,"(-1.001, 50.4]",1
A814749,Yes,2020-03-05 08:48:00,Austin (TX),Owner Surrender,Injured,Dog,Intact Female,3,Pure Breed,Dark,2020-03-05 10:23:00,2020-03-02 00:00:00,Intact Female,3,1.0,Brown,Pit Bull,0.7042253521126761,1,1,"(-1.001, 50.4]",1
A814748,No,2020-03-05 08:17:00,Austin (TX),Stray,Injured,Other,Unknown,366,Pure Breed,Light,2020-03-05 12:53:00,2019-03-05 00:00:00,Unknown,366,0.0,White/Brown,Rabbit Lh,0.7042253521126761,0,0,"(365.0, 366.0]",1
A814746,No,2020-03-05 08:01:00,Austin (TX),Stray,Injured,Dog,Intact Male,1096,Mixed Breed,Light,2020-03-15 16:08:00,2017-03-05 00:00:00,Neutered Male,1106,0.0,Tan,Dachshund Wirehair Mix,0.7042253521126761,1,1,"(1095.0, 1654.2]",1
A814745,No,2020-03-05 08:01:00,Austin (TX),Stray,Injured,Dog,Intact Male,366,Mixed Breed,Dark,2020-03-13 18:37:00,2019-03-05 00:00:00,Neutered Male,374,0.0,Brown Brindle,Dachshund Wirehair Mix,0.7042253521126761,1,1,"(365.0, 366.0]",1
A814742,No,2020-03-04 22:58:00,Austin (TX),Wildlife,Injured,Bat,Unknown,366,Pure Breed,Dark,2020-03-05 09:59:00,2019-03-04 00:00:00,Unknown,367,1.0,Brown,Bat,0.7042253521126761,0,0,"(365.0, 366.0]",1
A814741,No,2020-03-05 08:40:00,Austin (TX),Stray,Injured,Cat,Unknown,732,Pure Breed,Dark,2020-03-05 10:38:00,2018-03-04 00:00:00,Unknown,732,1.0,Black/Black,Domestic Shorthair,0.7042253521126761,0,1,"(731.0, 1095.0]",1
A814740,No,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Intact Female,60,Pure Breed,Light,2020-03-09 18:25:00,2020-01-04 00:00:00,Spayed Female,65,0.0,White/Black,Dachshund,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814739,No,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-09 16:47:00,2020-01-04 00:00:00,Neutered Male,65,0.0,Tricolor/Black,Dachshund,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814738,No,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Light,2020-03-12 00:00:00,2020-01-04 00:00:00,Neutered Male,68,0.0,Tricolor/Red,Dachshund,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814737,Yes,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Intact Male,60,Pure Breed,Dark,2020-03-10 11:46:00,2020-01-04 00:00:00,Neutered Male,66,0.0,Black/Red,Dachshund,0.11655011655011654,1,1,"(50.4, 76.0]",0
A814736,No,2020-03-04 18:54:00,Austin (TX),Stray,Normal,Dog,Intact Female,365,Pure Breed,Dark,2020-03-09 16:35:00,2019-03-05 00:00:00,Spayed Female,370,0.0,Black/Red,Dachshund,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814734,No,2020-03-04 18:17:00,Austin (TX),Stray,Normal,Dog,Intact Male,731,Pure Breed,Dark,2020-03-06 16:48:00,2018-03-04 00:00:00,Intact Male,733,0.0,Black,Miniature Poodle/Scottish Terrier,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814733,Yes,2020-03-04 17:29:00,Austin (TX),Stray,Normal,Dog,Intact Female,1096,Pure Breed,Light,2020-03-12 11:00:00,2017-03-04 00:00:00,Spayed Female,1104,0.0,Tan/White,Labrador Retriever,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814732,Yes,2020-03-04 16:56:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,731,Pure Breed,Light,2020-03-20 16:46:00,2018-03-04 00:00:00,Intact Male,747,0.0,White/Brown,Pit Bull,0.11655011655011654,1,1,"(730.0, 731.0]",0
A814731,No,2020-03-04 17:21:00,Austin (TX),Stray,Injured,Cat,Intact Male,731,Pure Breed,Dark,2020-03-05 10:38:00,2018-03-04 00:00:00,Intact Male,732,1.0,Black/White,Domestic Shorthair,0.7042253521126761,1,1,"(730.0, 731.0]",1
A814727,No,2020-03-04 16:35:00,Austin (TX),Wildlife,Normal,Bat,Unknown,731,Pure Breed,Dark,2020-03-05 09:57:00,2018-03-04 00:00:00,Unknown,732,1.0,Black/Brown,Bat,0.11655011655011654,0,0,"(730.0, 731.0]",0
A814725,Yes,2020-03-04 16:30:00,Travis (TX),Stray,Normal,Dog,Intact Female,366,Mixed Breed,Dark,2020-03-09 18:38:00,2019-03-04 00:00:00,Spayed Female,371,0.0,Brown/Black,Manchester Terrier Mix,0.11655011655011654,1,1,"(365.0, 366.0]",0
A814721,No,2020-03-04 15:34:00,Travis (TX),Stray,Normal,Dog,Intact Female,136,Pure Breed,Light,2020-03-09 16:40:00,2019-10-20 00:00:00,Spayed Female,141,0.0,Tan/White,Catahoula/Carolina Dog,0.11655011655011654,1,1,"(76.0, 155.0]",0
A814720,Yes,2020-03-04 15:37:00,Travis (TX),Stray,Normal,Dog,Intact Female,366,Pure Breed,Light,2020-03-08 12:20:00,2019-03-04 00:00:00,Intact Female,370,0.0,Tan/White,Anatol Shepherd,0.11655011655011654,1,1,"(365.0, 366.0]",0
A814719,Yes,2020-03-04 14:59:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,213,Pure Breed,Light,2020-03-05 15:07:00,2019-08-04 00:00:00,Neutered Male,214,0.0,Blue Merle/Tan,German Shepherd/Australian Cattle Dog,0.11655011655011654,1,1,"(155.0, 365.0]",0
A814718,No,2020-03-04 14:51:00,Austin (TX),Stray,Normal,Cat,Intact Male,1461,Pure Breed,Dark,2020-03-09 14:57:00,2016-03-04 00:00:00,Intact Male,1466,0.0,Black,Domestic Shorthair,0.11655011655011654,1,1,"(1095.0, 1654.2]",0
A814716,Yes,2020-03-04 14:02:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,177,Pure Breed,Dark,2020-03-27 08:04:00,2019-09-09 00:00:00,Spayed Female,200,0.0,Tortie,Domestic Shorthair,0.11655011655011654,1,1,"(155.0, 365.0]",0
